bin,frequency_hz,real,imag,abs,phase
295,13828.125000,-4.66410309974e-05,-0.00033872484498,0.000341920906613,-1.70763177415
296,13875.000000,0.000184190237994,0.000154668409945,0.000240516861794,0.698496220598
297,13921.875000,-0.000199407800407,-0.00022428935263,0.000300115285459,-2.29753700609
298,13968.750000,0.000121395926877,-0.000231925493904,0.000261775487365,-1.0885837136
299,14015.625000,6.32071483207e-05,0.000263516096439,0.000270990547217,1.33538308879
300,14062.500000,-8.20284892946e-05,8.80240602666e-05,0.000120320024276,2.3209519223
301,14109.375000,1.85410575844e-06,-0.00015710615013,0.000157117090467,-1.55899526308
302,14156.250000,8.71733411084e-05,-0.00033794610274,0.000349008251704,-1.31834902058
303,14203.125000,0.000307606170074,-0.000536698285411,0.000618600521686,-1.05035692181
304,14250.000000,-0.000153978519397,5.42469330982e-06,0.000154074046267,3.10637702296
305,14296.875000,0.000349382390249,-5.59604530074e-05,0.000353835593061,-0.15882066716
306,14343.750000,0.000239616209006,-1.59653115545e-05,0.000240147493827,-0.0665303444391
307,14390.625000,0.000147774302296,0.000252407192444,0.000292483564011,1.04113664842
308,14437.500000,0.000106490633931,0.000123236774245,0.00016287282659,0.85816515656
309,14484.375000,-0.000283997063867,7.87382687347e-05,0.000294710107136,2.87113557059
310,14531.250000,-1.1103349113e-05,-2.67120419325e-05,2.892779884e-05,-1.96473646748
311,14578.125000,-2.92839198942e-05,-1.74209683666e-06,2.93356926927e-05,-3.08217280557
312,14625.000000,7.6626713272e-05,-0.000108319103789,0.000132682634254,-0.955110218366
313,14671.875000,-0.000134634848295,4.98962796392e-05,0.000143583359403,2.78668113657
314,14718.750000,-1.45239351332e-05,-0.000128396188823,0.000129215037809,-1.68343563914
315,14765.625000,-0.000361693190853,0.000407835331395,0.000545116154451,2.29630462447
316,14812.500000,0.000130475466382,-1.2839812845e-05,0.000131105713535,-0.0980920397715
317,14859.375000,1.79533644146e-05,0.000104186394526,0.000105721937639,1.40015252929
318,14906.250000,-0.000167466057655,-0.000239272321891,0.000292055002508,-2.18145337739
319,14953.125000,-0.00034057394361,0.000218050633713,0.000404396698711,2.57210594608
320,15000.000000,0.000371682312581,-0.000339450085433,0.000503362793605,-0.740103950892
321,15046.875000,8.16452795117e-05,-0.000230377123591,0.000244416797174,-1.23020851472
322,15093.750000,-0.000180397756284,-0.000220283932028,0.000284725062441,-2.25697556942
323,15140.625000,2.10006621179e-05,0.000386057912882,0.000386628684797,1.51645218904
324,15187.500000,-4.59473542573e-05,0.0001562458509,0.000162861675316,1.85680472079
325,15234.375000,4.91532556283e-05,2.13548665822e-07,4.91537195123e-05,0.00434452040915
326,15281.250000,-3.23996795789e-05,0.0001203399051,0.000124625165983,1.83379473389
327,15328.125000,-0.000154620239999,0.000182553217816,0.00023923439542,2.27353870672
328,15375.000000,-0.000183171836533,-0.000124092908053,0.000221248664466,-2.54614999524
329,15421.875000,0.000461558895145,-2.48731254415e-05,0.000462228608003,-0.0538373105536
330,15468.750000,-2.26622209593e-05,-4.93249944297e-05,5.4281961408e-05,-2.00147855451
331,15515.625000,-1.31079417952e-05,0.000188489843447,0.000188945069321,1.6402264474
332,15562.500000,0.000169180028072,5.99997839652e-05,0.00017950447341,0.340811794086
333,15609.375000,-0.000121824786015,0.00020927206604,0.000242148871797,2.09797690035
334,15656.250000,-0.000385263390127,-0.000352025814676,0.000521871683434,-2.40124477258
335,15703.125000,0.000130244023541,-0.000367355466946,0.00038976088152,-1.23007831112
336,15750.000000,0.000251114943466,-7.18727146504e-05,0.0002611980129,-0.278761974244
337,15796.875000,-6.02035364651e-05,8.03092378864e-05,0.000100369514758,2.2140711362
338,15843.750000,3.48269704245e-05,0.000508527529559,0.000509718712809,1.50241719047
339,15890.625000,0.000158108622526,-0.00015792254301,0.000223467818953,-0.784809362308
340,15937.500000,0.000119498351441,0.00013301059827,0.000178806250588,0.838859125429
341,15984.375000,0.000202965431758,-0.000208373253899,0.000290885509143,-0.798544290417
342,16031.250000,0.000103871894023,-0.000304162675707,0.000321409868643,-1.2417128654
